id	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
GSM1539353_con	0	0.023482521	0	0.261860608	0.056780695	0	0.018445704	0	0	0	0.107876483	0.037475946	0.233620904	0.023791388	0	0	0	0	0	0.065216776	0	0.171448975
GSM1539354_con	0	0.036559311	0	0.149554996	0.189563279	0	0.030567302	0	0.012597211	0	0.173216207	0	0.192602131	0.019219386	0	0	0	0.000706484	0	0.006926862	0	0.188486831
GSM1539355_con	0	0.023622878	0	0.10961659	0.137916373	0.019804793	0.00046508	0	0.022702065	0	0.139619272	0.005148534	0.30283942	0.027543504	0	0	0	0.000637898	0	0.033984947	0	0.176098645
GSM1539356_con	0	0.040714247	0	0.174955526	0.131034483	0	0.020634768	0	0.02632354	0	0.148372113	0.049389223	0.244128164	0.015911354	0	0	0	0.000277108	0	0.008791722	0	0.139467752
GSM1539357_con	0	0.093994941	0	0.080453056	0.145254801	0.01070601	0	0	0.077788405	0.030656719	0.057758648	0	0.246380609	0.018786749	0	0	0	0.020298556	0	0.03724811	0	0.180673394
GSM1539358_con	0.0001073	0.036607725	0	0.214567606	0.09444605	0.018000544	0.032401873	0	0	0.069923533	0.142215901	0	0.201124861	0.013699499	0	0	0	0	0	0.005997738	0	0.170907369
GSM1539359_con	0	0.037010996	0	0.162233237	0.117119352	0	0	0	0.025774646	0	0.095436576	0.014677633	0.269612257	0.042877563	0	0	0	0	0	0.03104056	0	0.20421718
GSM1539360_con	0	0.012135282	0	0.090562341	0.186239215	0	0.025449292	0	0.01717619	0	0.184444526	0.024410913	0.226524921	0.013284712	0	0	0	0	0	0.017365439	0	0.202407168
GSM1539361_con	0	0.073168802	0	0.101002045	0.211734474	0	0	0	0.068600963	0	0.123921363	0	0.265905125	0.019797816	0	0	0	0.000495322	0	0.00762897	0	0.12774512
GSM1539362_con	0	0.056865633	0	0.164220912	0.128724053	0.13087904	0.009105263	0	0	0.059875064	0.010168953	0	0.240995259	0.012783489	0	0	0	0.000855773	0.008386882	0	0	0.177139678
GSM1539363_con	0	0.0341667	0	0.112984433	0.042400829	0.151419133	0.026916717	0	0	0.035843407	0.116495941	0.087907124	0.225136321	0.020482626	0	0	0	0.005104343	0	0	0	0.141142427
GSM1539364_con	0	0.056499579	0	0.146687355	0.110382703	0	0.020778369	0	0.017664158	0	0.110183966	0.041805502	0.284405693	0.01462965	0	0	0	0.002359451	0	0.009369122	0	0.185234452
GSM1539365_con	0	0.013024261	0	0.067384412	0.031886278	0.043658045	0.005917409	0	0	0	0.137387238	0.083026028	0.376057618	0.028288388	0	0	0	0.000917174	0	0.019277285	0	0.193175864
GSM1539366_con	0	0.011427571	0	0.017427363	0.08984645	0.118634765	0	0	0.000553966	0.04183134	0.040773372	0.074452464	0.314407729	0.024009339	0	0	0	0.002855119	0	0	0	0.263780524
GSM1539367_con	0	0.044030383	0	0.186842434	0.148707603	0	0.023591255	0	0.008617204	0	0.128282858	0	0.245453055	0.040752364	0	0	0	0.009143117	0	0.018396802	0	0.146182924
GSM1539368_treat	0	0.019224098	0	0.078309539	0.083387806	0	0	0	0.025776609	0	0.090169288	0	0.400544497	0.037230826	0	0	0	0.002749015	0.013128879	0	0	0.249479443
GSM1539369_treat	0.004759342	0.032518988	0	0.085798443	0.107806392	0.020113076	0.015628313	0	0.023728657	0	0.166647002	0.025649357	0.24972455	0.064892821	0	0	0	0	0	0.018600083	0	0.184132977
GSM1539370_treat	0	0.009869795	0	0.091310017	0.150747544	0	0.026703802	0	0.01979709	0.002850272	0.061106511	0	0.336649353	0.019138455	0	0	0	0.009035057	0	0.046138325	0	0.22665378
GSM1539371_treat	0	0.023942973	0	0.167821441	0.110057676	0	0.020759261	0	0.017185143	0	0.112873357	0.012413185	0.257044765	0.033094423	0	0	0	0	0	0.029724248	0	0.215083528
GSM1539372_treat	0	0.020182928	0	0.254416039	0.081839287	0	0	0	0.025266513	0	0.138842158	0.028032397	0.212535187	0.026082611	0	0	0	0	0	0	0	0.212802879
GSM1539373_treat	0	0.023415601	0	0.091077919	0.115123522	0	0	0	0.030464288	0	0.188749294	0.062216853	0.245252189	0.040027687	0	0	0	0.001104391	0	0.022667233	0	0.179901025
GSM1539374_treat	0	0.016239272	0	0.140459689	0.090066915	0	0	0	0.029338006	0	0.080189451	0.017314559	0.24655384	0.0194334	0	0	0	0.004945765	0	0.074485264	0	0.28097384
GSM1539375_treat	0	0.008975514	0	0.128211789	0.077101095	0	0.010767124	0	0.016219483	0	0.18861075	0	0.279509419	0.031853458	0	0	0	0.002792149	0	0.034973041	0	0.220986177
GSM1539376_treat	0	0.029923844	0	0.182603274	0.051763454	0.031036859	0.000927589	0	0.004756195	0	0.126682264	0.062216745	0.235515483	0.021744465	0	0	0	0.004554769	0	0.028106391	0	0.220168668
GSM1539377_treat	0	0.018985821	0	0.303267065	0.013287429	0	0.013597025	0	0.010155539	0	0.276144713	0	0.182506188	0.016657332	0	0	0	0	0	0.000745145	0	0.164653744
GSM1539378_treat	0	0.013594416	0	0.188347431	0.056284439	0	0.036088358	0	0	0	0.140014164	0.01324382	0.210415622	0.045116115	0	0	0	0.007349447	0	0	0	0.28954619
GSM1539379_treat	0.001018864	0.027498373	0	0.201641856	0.123049551	0	0	0	0.05935391	0.008422436	0.16321834	0	0.202810488	0.027265219	0	0	0	0.001602596	0	0	0	0.184118368
GSM1539380_treat	0	0.032163333	0	0.133530704	0.061784291	0	0.013742215	0	0.023715641	0	0.23279897	0.009230601	0.263874969	0.034545917	0	0	0	0	0	0.015831447	0	0.178781912
GSM1539381_treat	0	0.017024854	0	0.108060676	0.171842364	0	0.008098111	0	0.059111743	0	0.066071509	0.028174433	0.197831132	0.016927741	0	0	0	0.000477663	0	0.040383984	0	0.285995789
GSM1539382_treat	0.001437961	0.011987017	0	0.086262712	0.150350795	0	0.003689093	0	0.072786644	0	0.087096628	0.058763323	0.264666469	0.044317059	0	0	0	0.000221183	0	0.004757561	0	0.213663556
GSM1539383_treat	0	0.020432574	0	0.164875074	0.075271877	0.017701454	0.006225319	0	0.029823278	0	0.143778414	0	0.20311227	0.012981181	0	0	0	0	0	0	0	0.32579856
GSM1539384_treat	0	0.023806086	0	0.02767208	0.181199067	0.009122568	0	0	0.043121578	0	0.1482384	0.014192479	0.238703878	0.028669631	0	0	0	0	0	0.003589105	0	0.281685128
GSM1539385_treat	0	0.040797737	0	0.12493327	0.179352772	0.015123475	0	0	0.005550599	0.053435501	0.04842935	0	0.346284678	0.02706188	0	0	0	0.002419577	0	0.039458923	0	0.117152239
GSM1539386_treat	0	0.022095709	0	0.247955549	0.067092229	0	0.025771522	0	0.000672517	0	0.193770359	0	0.314405765	0.024077088	0	0	0	0	0	0.008797104	0	0.095362158
GSM1539387_treat	0	0.014055652	0	0.117321217	0.134225331	0	0.004617823	0	0.01576758	0	0.211852059	0	0.242608904	0.025291086	0	0	0	0.002293805	0	0.026115178	0	0.205851366
GSM1539388_treat	0	0.015468094	0	0.146912181	0.105843124	0	0.010058095	0	0.037088912	0	0.178050804	0	0.300185793	0.021588942	0	0	0	0	0	0.014211825	0	0.170592229
GSM1539389_treat	0	0.015935772	0	0.418453213	0.084188075	0	0.024822411	0	0	0.056738923	0.046024319	0.038025129	0.199486438	0.012598734	0	0	0	0	0	0.012382336	0	0.09134465
GSM1539390_treat	0.002733983	0.036861306	0	0.149879121	0.177421644	0	0.017621642	0	0.019727352	0	0.158139625	0	0.254197528	0.051736857	0	0	0	0.001008408	0	0.015831174	0	0.11484136
GSM1539391_treat	0	0.018249742	0	0.143375686	0.071579559	0.028003365	0	0	0.03926787	0	0.111796817	0.069120745	0.288992643	0.022079579	0	0	0	0	0	0.034355749	0	0.173178245
GSM1539392_treat	0	0.05273595	0	0.179809673	0.129308609	0	0	0	0.053148963	0	0.246412704	0	0.186568025	0.04652414	0	0	0	0.023629997	0	0.022071806	0	0.059790133
GSM1539393_treat	0	0.020257021	0	0.051772529	0.179338916	0	0	0	0.036006359	0	0.071632439	0	0.315929549	0.023903153	0	0	0	0.000815781	0	0.045931	0	0.254413254
GSM1539394_treat	0	0.019595782	0	0.094326047	0.092637435	0	0	0	0.036956578	0	0.112116741	0	0.276370948	0.071041863	0	0	0	0	0.004562737	0	0	0.292391868
GSM1539395_treat	0	0.007282718	0	0.252360585	0.072938868	0.032644324	0.003825048	0	0	0.022226891	0.135358183	0	0.309801568	0.01137882	0	0	0	0.001608833	0	0	0	0.150574162
GSM1539396_treat	0	0.009918329	0	0.162251981	0.101858573	0	0.023705268	0	0	0	0.150769972	0.020102486	0.329485196	0.018688024	0	0	0	0	0	0.020723087	0	0.162497083
GSM1539397_treat	0	0.021221827	0	0.142941192	0.185988663	0	0.008171951	0	0.035980628	0	0.146126379	0.049136729	0.245957086	0.024516345	0	0	0	0.004501808	0	0.012879125	0	0.122578267
GSM1539398_treat	0	0.034669588	0	0.258146634	0.102735176	0	0.026155739	0	0	0	0.178630552	0.017344002	0.223904755	0.026552152	0	0	0	0	0	0	0	0.131856373
GSM1539399_treat	0	0.059997679	0	0.19171664	0.075716535	0	0.002557888	0	0.051889622	0	0.175982731	0	0.227088887	0.033640228	0	0	0	0	0	0.012211584	0	0.169198207
GSM1539400_treat	0	0.025927556	0	0.0854975	0.147140694	0	0	0	0.077193896	0	0.123625026	0.004602124	0.237968941	0.021298591	0	0	0	0.00386852	0	0.044911508	0	0.227965643
GSM1539401_treat	0	0.064734164	0	0.277268665	0.136943657	0	0.000220123	0	0.040463682	0	0.089583052	0.03054766	0.198792234	0.008323983	0	0	0	0.002537925	0	0.011626946	0	0.138957908
GSM1539402_treat	0	0.004968209	0	0.192152839	0.116497611	0	0.034204792	0	0	0	0.183095565	0.039445868	0.233529452	0.026359892	0	0	0	0.005885688	0	0.013985843	0	0.14987424
GSM1539403_treat	0	0.015024741	0	0.134769324	0.114837888	0	0.01559012	0	0.035755147	0	0.162889865	0.00911721	0.253012427	0.036448264	0	0	0	0.000618344	0	0.015855696	0	0.206080973
GSM1539404_treat	0	0.015443653	0	0.094051228	0.196270262	0	0	0	0.060646437	0.072851854	0.023898828	0.02945827	0.277631309	0.017748351	0	0	0	0.001574782	0	0.018933559	0	0.191491466
GSM1539405_treat	0	0.048966222	0	0.093839217	0.168377428	0	0	0	0.063242242	0	0.127261181	0.025036373	0.265673223	0.027735598	0	0	0	0	0	0.008115331	0	0.171753186
GSM1539406_treat	0.003424574	0.053609654	0	0.034285954	0.181041474	0.023272229	0	0	0.087149944	0	0.08337541	0.005621257	0.299697108	0.013799392	0	0	0	0.002706434	0	0.002088	0	0.209928571
GSM1539407_treat	0	0.081033054	0	0.04981437	0.169000144	0.01791933	0	0	0.063320541	0	0.154279782	0.049817832	0.221561343	0.004663492	0	0	0	0.001869279	0	0.012729546	0	0.173991288
GSM1539408_treat	0.000234353	0.021583882	0	0.089147092	0.177115262	0	0.005616242	0	0.048936347	0	0.120270221	0	0.216708228	0.048113612	0	0	0	0.007388772	0	0.055422015	0	0.209463974
GSM1539409_treat	0	0.052142422	0	0.222368643	0.08576217	0	0.011610739	0	0.059077914	0	0.179949074	0	0.179582884	0.022977793	0	0	0	0.022626109	0.008247371	0	0	0.155654881
GSM1539410_treat	0	0.042217729	0	0.138434933	0.187009681	0	0.015315918	0	0.062956796	0	0.157861024	0	0.181311147	0.021883068	0	0	0	0.025600449	0	0.010147488	0	0.157261767
GSM1539411_treat	0	0.049203893	0	0.107914454	0.15319752	0.05524923	0	0	0.071211938	0	0.081093637	0.016982235	0.200464734	0.018699584	0	0	0	0.00141607	0	0.042206468	0	0.202360238
GSM1539412_treat	0	0.02131636	0	0.130905064	0.061205337	0.005448362	0	0	0.022581095	0	0.182385391	0	0.262254075	0.035304055	0	0	0	0	0	0.058121902	0	0.220478359
GSM1539413_treat	0.001206018	0.038268148	0	0.075699427	0.137677444	0.026428382	0	0	0.051781972	0	0.090127361	0	0.301653916	0.068849301	0	0	0	0.009819608	0	0.00835175	0	0.190136671
GSM1539414_treat	0	0.028648774	0	0.135157172	0.222023807	0	0	0	0.037598419	0	0.121611034	0	0.195436668	0.030650411	0	0	0	0.004519641	0	0.053345947	0	0.171008126
GSM1539415_treat	0	0.052343212	0	0.14560113	0.172051579	0.038474256	0.002179185	0	0.028688667	0	0.107947026	0.02311383	0.24184448	0.014765884	0	0	0	0.002729718	0	0.023690898	0	0.146570135
GSM1539416_treat	0	0.035658076	0	0.14288843	0.184209416	0	0.029832395	0	0.007547781	0	0.147689771	0.010415642	0.190308644	0.021323077	0	0	0	0.001987138	0	0.000313025	0	0.227826604
GSM1539417_treat	3.56E-05	0.055407045	0	0.136139655	0.321295203	0	0.008193618	0	0.003555617	0	0.112775786	0	0.193780119	0.022194245	0	0	0	0.00144148	0	0.020446796	0	0.124734855
GSM1539418_treat	0	0.006561845	0	0.156617259	0.117725629	0.160800854	0.001873363	0	0.006332024	0.120133071	0.046274972	0.023660195	0.203000641	0.017859502	0	0	0	0.000560542	0.009698681	0	0	0.128901423
GSM1539419_treat	0.000593276	0.017950609	0	0.245175287	0.079316704	0	0.009079064	0	0.043802948	0	0.225050829	0.007330681	0.197820768	0.065125367	0	0	0	0	0	0.007770008	0	0.10098446
GSM1539420_treat	0	0.033848644	0	0.103185142	0.214506074	0	0	0	0.056109981	0	0.049756617	0.051979616	0.207307176	0.053275986	0	0	0	0.009453685	0	0.025533254	0	0.195043824
GSM1539421_treat	0.00299527	0.039051979	0	0.166397592	0.139958867	0	0.048183099	0	0.054279709	0	0.166699241	0	0.23673926	0.023906028	0	0	0	0.005280893	0	0.011116669	0	0.105391392
GSM1539422_treat	0	0.052068432	0	0.144133692	0.093492825	0.091039419	0.02058052	0	0	0.071928813	0.029802952	0	0.349007101	0.011439216	0	0	0	0.002736009	0	0	0	0.133771022
GSM1539423_treat	0	0.017275489	0	0.142769411	0.159468004	0	0.003709191	0	0.018480451	0	0.06277084	0.061041193	0.25247722	0.051207092	0	0	0	0.000326712	0	0.027854781	0	0.202619615
GSM1539424_treat	0	0.064454262	0	0.109021864	0.163774469	0.015873109	0.000363427	0	0.038129608	0	0.076106981	0.096204531	0.189679414	0.018830067	0	0	0	0.000425734	0	0.030767015	0	0.196369519
GSM1539425_treat	0	0.01901444	0	0.255309606	0.075229793	0	0.022027682	0	0	0	0.064232267	0.040025702	0.278411775	0.026134974	0	0	0	0.005270539	0	0.020338785	0	0.194004437
GSM1539426_treat	0	0.011324615	0	0.006251235	0.186103587	0.175824357	0	0	0.023048969	0	0.090358103	0.046482718	0.253957282	0.005873858	0	0	0	0	0.006041196	0	0	0.194734079
GSM1539427_treat	0	0.031350282	0	0.062108168	0.141667687	0	0	0	0.111185482	0	0.190062237	0.049492082	0.21517221	0.027262577	0	0	0	0.001291177	0	0.008543145	0	0.161864953
GSM1539428_treat	0.001355825	0.018994976	0	0.200041163	0.175440213	0	0	0	0.035758255	0.044023555	0.116824291	0.010328498	0.152207107	0.036855591	0	0	0	0.009387109	0	0.015035074	0	0.183748343
GSM1539429_treat	0.004339528	0.036146018	0	0.166695237	0.102181855	0	0	0	0.015274723	0	0.196814514	0.010322409	0.205135435	0.013200298	0	0	0	0	0	0.039608079	0	0.210281905
GSM1539430_treat	0	0.011309678	0	0.175621227	0.062662786	0.049927614	0.005410166	0	0.002103058	0	0.153023771	0.023950404	0.215299392	0.020012143	0	0	0	0.000843604	0	0.038923117	0	0.240913041
GSM1539431_treat	0	0.028071922	0	0.133434792	0.166450251	0	0.011661643	0	0.014710006	0.060373011	0.126215528	0	0.33677972	0.031509031	0	0	0	0	0	0.008655223	0	0.082138874
GSM1539432_treat	0	0.02260808	0	0.235286077	0.090854764	0	0.031708549	0	0	0	0.179448358	0	0.167240731	0.04932133	0	0	0	0	0	0.037127606	0	0.186404506
GSM1539433_treat	0	0.017850028	0	0.106242028	0.11380756	0	0.011774788	0	0.012077062	0	0.202320883	0	0.336436729	0.036021295	0	0	0	0.003506445	0.004695772	0	0	0.155267411
GSM1539434_treat	0	0.057394866	0	0.10498747	0.161306658	0	0	0	0.043850797	0	0.151232017	0.022582933	0.261074837	0.051113438	0	0	0	0.01515972	0	0.032714087	0	0.098583178
GSM1539435_treat	0	0.047370075	0	0.316733252	0.07449445	0	0.004268617	0	0.009784041	0	0.144158566	0.018878015	0.230948406	0.037982318	0	0	0	0.000784199	0	0.010364419	0	0.104233642
GSM1539436_treat	0	0.007820508	0	0.239231354	0.080413961	0	0.004676741	0	0.024126537	0	0.150495749	0	0.205284023	0.047381922	0	0	0	0	0	0.016334095	0	0.224235111
GSM1539437_treat	0.005973117	0.043459274	0	0.251800829	0.126447211	0	0.046520864	0	0	0	0.071261467	0	0.290603861	0.035267628	0	0	0	0.007381501	0.013138256	0	0	0.108145992
GSM1539438_treat	0	0.017158018	0	0.061318841	0.205814717	0	0.024065726	0	0.032666323	0	0.133432993	0	0.360810562	0.022643041	0	0	0	0.00402641	0	0	0	0.138063368
GSM1539439_con	0	0.015616729	0	0.224934698	0.210580576	0	0	0	0.010888647	0	0.03640244	0.042263591	0.28188945	0.039659367	0	0	0	0.014325769	0	0.002948788	0	0.120489945
GSM1539440_con	0	0.008626061	0	0.109238636	0.124745035	0	0	0	0.024368514	0	0.043464356	0.017834883	0.277887502	0.045245909	0	0	0	0.006758532	0	0.016327086	0	0.325503486
GSM1539441_con	0	0.015210861	0	0.220540334	0.219873903	0	0.010603606	0	0.02190944	0	0.125198884	0.03321916	0.177549858	0.024863896	0	0	0	0.002625464	0	0.011580786	0	0.136823809
GSM1539442_con	0	0.060821755	0	0.164401772	0.214702264	0	0.01832512	0	0.04622138	0	0.0265396	0.036232114	0.238467146	0.007670719	0	0	0	0.001938013	0	0.040069045	0	0.144611071
GSM1539443_con	0	0.040235641	0	0.168152929	0.063458779	0.007279395	0.007256267	0	0.038449368	0	0.081876981	0	0.337182709	0.034256284	0	0	0	0.006785524	0	0	0	0.215066122
GSM1539444_con	0	0.037747068	0	0.172254642	0.161724647	0	0.004208843	0	0.057168899	0	0.133745214	0	0.222562784	0.01429791	0	0	0	0.002382359	0	0.034139713	0	0.159767922
GSM1539445_con	0	0.002466751	0	0.093139396	0.121138881	0.07027893	0.016892425	0	0	0	0.120515467	0.067696609	0.33425725	0.024062228	0	0	0	0	0	0	0	0.149552062
GSM1539446_con	0	0.033771949	0	0.249466011	0.097425949	0	0.001017238	0	0.011871539	0	0.076057487	0.066226627	0.232215466	0.016653043	0	0	0	0.001393234	0	0.01721325	0	0.196688207
GSM1539447_con	0.015957121	0.04118674	0	0.222888668	0	0.154583836	0.024168091	0	0	0.045457155	0.088538236	0.029512809	0.282043855	0.010030636	0	0	0	0.001346253	0	0	0	0.0842866
GSM1539448_con	0.002655844	0.004559783	0	0.161783436	0.154548182	0	0.032390368	0	0.016171959	0	0.167264511	0.023583298	0.190875563	0.036136484	0	0	0	0.007267634	0	0.02932537	0	0.17343757
GSM1539449_con	0	0.027976908	0	0.169879415	0.189768825	0	0.001378097	0	0.038918971	0	0.080140507	0.017632484	0.162860363	0.007937807	0	0	0	0.018435085	0	0.007078899	0	0.277992638
GSM1539450_con	0	0.022820255	0	0.124762578	0.074585091	0.115834227	0.024482764	0	0	0.030787996	0.11445268	0.018863356	0.258555777	0.025828361	0	0	0	0.017147823	0	0.00032211	0	0.171556981
GSM1539451_con	0	0.018985556	0	0.177557467	0.006694155	0.158746947	0	0	0	0.061372109	0	0.104231392	0.30369028	0.018702433	0	0	0	0.009052795	0	0	0	0.140966865
GSM1539452_con	0	0.01445651	0	0.253382941	0.062622004	0	0.011423296	0	0	0	0.038882023	0.004814217	0.245600616	0.026952514	0	0	0	0.009581417	0	0.012067983	0	0.32021648
GSM1539453_con	0	0.043533325	0	0.150828949	0.14447748	0.028046965	0.002636388	0	0.042303748	0	0.060686802	0.050104636	0.246240235	0.015978706	0	0	0	0	0	0.041221631	0	0.173941135
GSM1539454_con	0	0.044947395	0	0.114066069	0.203304456	0	0.030999245	0	0.055778629	0	0.149739665	0.003505742	0.222051702	0.02728103	0	0	0	0.00060561	0	0.0179988	0	0.129721658
GSM1539455_con	0.003671522	0.042781076	0	0.095667166	0.107567219	0	0	0	0.066244582	0	0.043378385	0.017181947	0.263489614	0.079132328	0	0	0	0.00804832	0	0.055822582	0	0.217015258
GSM1539456_con	0	0.056674017	0	0.056649113	0.149319841	0.003509666	0	0	0.085337928	0	0.13909255	0	0.266851658	0.070580587	0	0	0	0.007096656	0	0.014034197	0	0.150853787
GSM1539457_con	0.006052298	0.008837376	0	0.333704999	0.11547385	0	0.010008066	0	0.023376231	0	0.161917753	0.030441565	0.132772537	0.008208274	0	0	0	0.006876031	0	4.81E-05	0	0.162282875
GSM1539458_con	0	0.081264672	0	0.078086804	0.139494293	0	0.039540736	0	0.034560255	0	0.226886351	0	0.180790738	0.022679123	0	0	0	0.02648089	0	0.024899052	0	0.145317087
GSM1539459_con	0.008393902	0.029642555	0	0.189870485	0.165995398	0	0	0	0.084003075	0	0.10555911	0.029190106	0.193620773	0.044667028	0	0	0	0.008011492	0	0.007142962	0	0.133903113
GSM1539460_con	0	0.03406583	0	0.120923114	0.1109729	0	0.006336052	0	0.043617829	0	0.138176642	0	0.211413944	0.015440739	0	0	0	0.002254074	0	0.035753004	0	0.281045872
GSM1539461_con	0	0.023453002	0	0.131865848	0.018013858	0.122568892	0.033500855	0	0	0	0.17518181	0	0.238182053	0.018161735	0	0	0	0.009370338	0.000848637	0	0	0.228852971
GSM1539462_con	0.004787194	0.025014017	0	0.071632311	0.178698431	0	0.022439636	0	0.042270859	0	0.105946663	0.018450178	0.21769606	0.040932386	0	0	0	0.009348901	0	0.007285722	0	0.255497642
GSM1539463_con	0	0.03495378	0	0.10223827	0.188135567	0	0.00134063	0	0.095992368	0	0.097867877	0.020588917	0.208605475	0.004746023	0	0	0	0.001214158	0	0.017395263	0	0.226921672
GSM1539464_con	0.00589693	0.050747001	0	0.073270278	0.227340582	0	0	0	0.099688078	0	0.094332536	0.035553026	0.211318443	0.066836357	0	0	0	0.007394922	0	0.014127107	0	0.11349474
GSM1539465_con	0	0.008631938	0	0.044549518	0.043368786	0.166727563	0	0	0	0.069930833	0.04301268	0.061529215	0.30002835	0.033667186	0	0	0	0.00527946	0	0	0	0.223274469
GSM1539466_con	0.001690245	0.042235567	0	0.100135901	0.049547743	0.135826962	0.03103116	0	0	0	0.213986449	0	0.248775232	0.014580637	0	0	0	0.007863912	0	0.01337674	0	0.140949453
GSM1539467_con	0	0.026740842	0	0.156851763	0.156502925	0.08889688	0.024925767	0	0	0	0.131707376	0	0.246243634	0.029196416	0	0	0	0.000278932	0.000924051	0	0	0.137731414
GSM1539468_con	0	0.00590726	0	0.1734089	0	0.044115158	0	0	0.000684671	0.071692686	0.090316105	0.019243032	0.28998283	0.015097497	0	0	0	0.002896588	0	0.039949943	0	0.246705329
GSM1539469_con	0	0.040832889	0	0.071396538	0.182585722	0.084032885	0.002150254	0	0.000624285	0	0.100642455	0.049964518	0.248049604	0.019517424	0	0	0	0.003057282	0	0.051811644	0	0.145334501
GSM1539470_con	0	0.046524856	0	0.070471702	0.10114423	0	0	0	0.055401577	0	0.055619661	0.009236603	0.214473285	0.023303628	0	0	0	0.002409356	0	0.032952113	0	0.388462989
GSM1539471_con	0.020879741	0.03581592	0	0.152039678	0.083228215	0.079881165	0	0	0.039195566	0.048041082	0	0.053461414	0.208144626	0.037863074	0	0	0	0.009683021	0	0.035154971	0	0.196611527
GSM1539472_con	0	0.023476599	0	0.029409871	0.112942664	0.167327942	0.011331861	0	0	0	0.128194655	0.015205155	0.291852166	0.016775698	0	0	0	0.001387268	0	0.020434151	0	0.181661969
GSM1539473_con	0	0.055660028	0	0.150128013	0.209718613	0	0.001997175	0	0.030079788	0	0.147903433	0.008930567	0.218901508	0.009246214	0	0.00185356	0	0.003468687	0	0.009652026	0	0.152460389
GSM1539474_con	0.001368282	0.026520579	0	0.142795196	0.14511282	0	0	0	0.058153803	0	0.073690113	0.010860745	0.219438468	0.046524756	0	0	0	0.007413171	0	0.004143925	0	0.263978141
GSM1539475_con	0	0.05210225	0	0.056231503	0.11144882	0.012492765	0	0	0.064490021	0	0.069927539	0.011169376	0.28546876	0.046013003	0	0	0	0.023920725	0	0.028405707	0	0.238329531
GSM1539476_con	0	0.039645415	0	0.111459879	0.189907013	0.010456409	0	0	0.046900275	0	0.068123349	0.031622976	0.242708839	0.03931352	0	0	0	0.000424281	0	0	0	0.219438045
GSM1539477_con	0.000412478	0.053528678	0	0.178441859	0.162841932	0.082676847	0.051174969	0	0	0	0.109427233	0	0.170773088	0.00217734	0	0	0	0.002323857	0.001689494	0	0	0.184532226
GSM1539478_con	0.001756251	0.023178532	0	0.115479543	0.1719876	0	0	0	0.079056236	0	0.135403944	0.024558145	0.277234042	0.019495555	0	0	0	0.007862853	0	0.004124299	0	0.139862999
GSM1539479_con	0	0.038822428	0	0.142313964	0.175402074	0.01407899	0.011566394	0	0	0	0.172205672	0.000423448	0.241835446	0.028577904	0	0	0	0	0	0.006846534	0	0.167927145
GSM1539480_con	0	0.050474499	0	0.204837994	0.271939334	0	0.001614632	0	0.017664882	0.014558057	0.113805698	0.038054234	0.182412593	0.007952942	0	0.000321157	0	0.007085633	0	0.031172777	0	0.058105569
GSM1539481_con	0.00013883	0.040418922	0	0.311139868	0.048280978	0	0.038884505	0	0.001210829	0.010929575	0.123324686	0.036205513	0.162583519	0.02162345	0	0	0	0	0	0	0	0.205259325
GSM1539482_con	0	0.037368114	0	0.201806563	0.046615829	0.058762492	0	0	0.006660906	0.033097529	0.098335638	0.01985416	0.257424002	0.015498582	0	0	0	0.008876682	0	0.002873758	0	0.212825746
GSM1539483_con	0.005379217	0.012726152	0	0.183980597	0.197852266	0	0	0	0.049824838	0	0.112727962	0	0.243341725	0.013779909	0	0	0	0	0	0.0134879	0	0.166899435
GSM1539484_con	0	0.035464232	0	0.057910166	0.120775754	0	0.031493911	0	0.01929513	0	0.114296142	0	0.433215469	0.026375888	0	0	0	0	0	0.017363522	0	0.143809785
GSM1539485_con	0	0.013357476	0	0.118019409	0.160017185	0	0.013121613	0	0.015059929	0	0.16626609	0.01967699	0.24458667	0.017682719	0	0	0	0.001656518	0	0.018447551	0	0.212107849
GSM1539486_con	0	0.020420808	0	0.287160676	0.166288626	0	0.0021284	0	0.004373793	0	0.171815149	0.020839047	0.195823432	0.024077643	0	0	0	0.000949617	0	0.010318635	0	0.095804176
GSM1539487_con	0	0.016606049	0	0.047277376	0.101473185	0.123956569	0.010277764	0	0.029898951	0.042637452	0.01646987	0.035141133	0.305250685	0.015151935	0	0	0	0.002285349	0	0.043822064	0	0.20975162
GSM1539488_con	0	0.031046199	0	0.09656342	0.118174361	0	0.024706888	0	0.035696253	0	0.087167595	0.025811024	0.275251356	0.022152532	0	0	0	0.004990649	0	0.030083811	0	0.248355913
GSM1539489_con	0.007269596	0.090634384	0	0.127661348	0.149097168	0	0.001405317	0	0.061459867	0	0.121020094	0	0.257312548	0.068793115	0	0	0	0.011635865	0	0.016331437	0	0.087379261
GSM1539490_con	0	0.048718654	0	0.200694675	0.196501206	0	0.016928621	0	0.017674296	0	0.090635044	0.032739036	0.249502163	0.020906555	0	0	0	0.003467483	0	0.007514941	0	0.114717326
GSM1539491_con	0	0.050680594	0	0.167180311	0.169224015	0	0.002292912	0	0.03583443	0	0.159642376	0.02718736	0.21667723	0.014609057	0	0	0	0.002214479	0	0.026746288	0	0.127710947
